0.5	0.5	1.0
0.75	0.825	1.0
0.8333333333333334	0.8833333333333333	1.0
0.875	0.9124999999999999	1.0
0.9	0.9299999999999999	0.0
0.6004131253627777	0.42028918775394436	0.0
0.557214108086111	0.3900498756602777	0.0
0.49289016931772395	0.34502311852240675	0.0
0.44524813783181805	0.3116736964822726	0.0
0.4054797262097944	0.28383580834685607	0.0
0.3722306341355451	0.26056144389488156	0.0
0.3439812925064007	0.24078690475448047	1.0
0.4230769230769231	0.5961538461538461	1.0
0.4642857142857143	0.625	1.0
0.5	0.6499999999999999	1.0
0.53125	0.671875	1.0
0.5588235294117647	0.6911764705882353
